TimeStamp,joint_1_rad,joint_2_rad,joint_3_rad,joint_4_rad,joint_5_rad,joint_6_rad,joint_7_rad,joint_8_rad,joint_9_rad,joint_10_rad,joint_11_rad,joint_12_rad,EndSignal
1652621126.6662188,0.5308591723442078,0.17052830755710602,-1.2561531066894531,0.8656517267227173,0.15927860140800476,-1.1580836772918701,0.5308591723442078,0.17052830755710602,-1.2561531066894531,0.8678728342056274,0.15891104936599731,-1.1545735597610474,9.108277509994878e-08
1652621126.7368002,0.5098123550415039,0.3270393908023834,-1.1771782636642456,0.8397448062896729,0.3060385286808014,-1.075639247894287,0.5098123550415039,0.32703936100006104,-1.1771783828735352,0.8417919874191284,0.3053518831729889,-1.0719845294952393,9.108277509994878e-08
1652621126.8049216,0.5098123550415039,0.3270393908023834,-1.1771782636642456,0.8397448062896729,0.3060385286808014,-1.075639247894287,0.5098123550415039,0.32703936100006104,-1.1771783828735352,0.8417919874191284,0.3053518831729889,-1.0719845294952393,9.108277509994878e-08
1652621126.868841,0.5098123550415039,0.3270393908023834,-1.1771782636642456,0.8397448062896729,0.3060385286808014,-1.075639247894287,0.5098123550415039,0.32703936100006104,-1.1771783828735352,0.8417919874191284,0.3053518831729889,-1.0719845294952393,9.108277509994878e-08
1652621126.9370737,0.686469554901123,0.4353300929069519,-1.5168694257736206,1.0762102603912354,0.3984161615371704,-1.4246805906295776,0.5098123550415039,0.32703936100006104,-1.1771783828735352,0.8417919874191284,0.3053518831729889,-1.0719845294952393,9.108277509994878e-08
1652621127.008754,0.8502602577209473,0.6118302941322327,-1.799043893814087,1.308061957359314,0.5393303036689758,-1.7057944536209106,0.5098123550415039,0.32703936100006104,-1.1771783828735352,0.8417919874191284,0.3053518831729889,-1.0719845294952393,9.108277509994878e-08
1652621127.0801725,0.6878047585487366,0.22879332304000854,-1.591011881828308,1.0839043855667114,0.20890533924102783,-1.4992127418518066,0.5308591723442078,0.17052830755710602,-1.2561531066894531,0.8678728342056274,0.15891104936599731,-1.1545735597610474,9.108277509994878e-08
1652621127.1599073,0.536830723285675,-4.223392835456252e-08,-1.2820202112197876,0.8732025027275085,-1.1258002530212252e-08,-1.1848841905593872,0.536830723285675,-4.223393545998988e-08,-1.2820202112197876,0.8754795789718628,-1.1120775411654904e-08,-1.1814138889312744,9.108277509994878e-08
1652621127.2241626,0.536830723285675,-4.223392835456252e-08,-1.2820202112197876,0.8732025027275085,-1.1258002530212252e-08,-1.1848841905593872,0.536830723285675,-4.223393545998988e-08,-1.2820202112197876,0.8754795789718628,-1.1120775411654904e-08,-1.1814138889312744,9.108277509994878e-08
1652621127.2924805,0.536830723285675,-4.223392835456252e-08,-1.2820202112197876,0.8732025027275085,-1.1258002530212252e-08,-1.1848841905593872,0.536830723285675,-4.223393545998988e-08,-1.2820202112197876,0.8754795789718628,-1.1120775411654904e-08,-1.1814138889312744,9.108277509994878e-08
